period,product,market,speed,bundle,package,packageType,price,price_market_speed_bundle_package_packageType
2021-08-01,Suddenlink Business ,Gig Market,300.0,3P,,PROMOTION: Amazon Gift Card,,Gig Market_300.0_3P__PROMOTION: Amazon Gift Card
2021-08-01,Suddenlink Business ,Gig Market,300.0,2P,,PROMOTION:Visa Gift Card,-100.0,Gig Market_300.0_2P__PROMOTION:Visa Gift Card
2021-08-01,Suddenlink Business ,Gig Market,300.0,3P,,PROMOTION:Visa Gift Card,-100.0,Gig Market_300.0_3P__PROMOTION:Visa Gift Card
2021-08-01,Suddenlink Business ,Gig Market,300.0,2P,,PROMOTION: Business Premier Protection & Support,,Gig Market_300.0_2P__PROMOTION: Business Premier Protection & Support
2021-08-01,Suddenlink Business ,Gig Market,300.0,3P,,PROMOTION: Business Premier Protection & Support,,Gig Market_300.0_3P__PROMOTION: Business Premier Protection & Support
2021-08-01,Suddenlink Business ,Gig Market,500.0,1P,OOL,,129.85,Gig Market_500.0_1P_OOL_
2021-08-01,Suddenlink Business ,Gig Market,500.0,2P,"OOL, OV",,139.9,"Gig Market_500.0_2P_OOL, OV_"
2021-08-01,Suddenlink Business ,Gig Market,500.0,2P,"VIDEO, OOL",Business Basic,175.9,"Gig Market_500.0_2P_VIDEO, OOL_Business Basic"
2021-08-01,Suddenlink Business ,Gig Market,500.0,2P,"VIDEO, OOL",Business Choice,188.94,"Gig Market_500.0_2P_VIDEO, OOL_Business Choice"
2021-08-01,Suddenlink Business ,Gig Market,500.0,2P,"VIDEO, OOL",Business Value,228.85,"Gig Market_500.0_2P_VIDEO, OOL_Business Value"
2021-08-01,Suddenlink Business ,Gig Market,500.0,2P,"VIDEO, OOL",Business Preferred,248.79999999999998,"Gig Market_500.0_2P_VIDEO, OOL_Business Preferred"
2021-08-01,Suddenlink Business ,Gig Market,500.0,2P,"VIDEO, OOL",Entertainment Basic,175.94,"Gig Market_500.0_2P_VIDEO, OOL_Entertainment Basic"
2021-08-01,Suddenlink Business ,Gig Market,500.0,2P,"VIDEO, OOL",Entertainment Value,214.94,"Gig Market_500.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-01,Suddenlink Business ,Gig Market,500.0,2P,"VIDEO, OOL",Entertainment Preferred,224.94,"Gig Market_500.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-01,Suddenlink Business ,Gig Market,500.0,3P,"VIDEO, OOL, OV",Business Basic,174.85,"Gig Market_500.0_3P_VIDEO, OOL, OV_Business Basic"
2021-08-01,Suddenlink Business ,Gig Market,500.0,3P,"VIDEO, OOL, OV",Business Choice,198.89,"Gig Market_500.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-01,Suddenlink Business ,Gig Market,500.0,3P,"VIDEO, OOL, OV",Business Value,238.79999999999998,"Gig Market_500.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-01,Suddenlink Business ,Gig Market,500.0,3P,"VIDEO, OOL, OV",Business Preferred,258.75,"Gig Market_500.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-01,Suddenlink Business ,Gig Market,500.0,3P,"VIDEO, OOL, OV",Entertainment Basic,185.89,"Gig Market_500.0_3P_VIDEO, OOL, OV_Entertainment Basic"
2021-08-01,Suddenlink Business ,Gig Market,500.0,3P,"VIDEO, OOL, OV",Entertainment Value,224.89,"Gig Market_500.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-01,Suddenlink Business ,Gig Market,500.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,234.89,"Gig Market_500.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-01,Suddenlink Business ,Gig Market,500.0,2P,,PROMOTION: AMEX Gift Card,,Gig Market_500.0_2P__PROMOTION: AMEX Gift Card
2021-08-01,Suddenlink Business ,Gig Market,500.0,3P,,PROMOTION: AMEX Gift Card,,Gig Market_500.0_3P__PROMOTION: AMEX Gift Card
2021-08-01,Suddenlink Business ,Gig Market,500.0,2P,,PROMOTION: Amazon Gift Card,,Gig Market_500.0_2P__PROMOTION: Amazon Gift Card
2021-08-01,Suddenlink Business ,Gig Market,500.0,3P,,PROMOTION: Amazon Gift Card,,Gig Market_500.0_3P__PROMOTION: Amazon Gift Card
2021-08-01,Suddenlink Business ,Gig Market,500.0,2P,,PROMOTION:Visa Gift Card,-200.0,Gig Market_500.0_2P__PROMOTION:Visa Gift Card
2021-08-01,Suddenlink Business ,Gig Market,500.0,3P,,PROMOTION:Visa Gift Card,-200.0,Gig Market_500.0_3P__PROMOTION:Visa Gift Card
2021-08-01,Suddenlink Business ,Gig Market,500.0,2P,,PROMOTION: Business Premier Protection & Support,,Gig Market_500.0_2P__PROMOTION: Business Premier Protection & Support
2021-08-01,Suddenlink Business ,Gig Market,500.0,3P,,PROMOTION: Business Premier Protection & Support,,Gig Market_500.0_3P__PROMOTION: Business Premier Protection & Support
2021-08-01,Suddenlink Business ,Gig Market,940.0,1P,OOL,,144.95,Gig Market_940.0_1P_OOL_
2021-08-01,Suddenlink Business ,Gig Market,940.0,2P,"OOL, OV",,149.9,"Gig Market_940.0_2P_OOL, OV_"
2021-08-01,Suddenlink Business ,Gig Market,940.0,2P,"VIDEO, OOL",Business Basic,190.9,"Gig Market_940.0_2P_VIDEO, OOL_Business Basic"
2021-08-01,Suddenlink Business ,Gig Market,940.0,2P,"VIDEO, OOL",Business Choice,203.94,"Gig Market_940.0_2P_VIDEO, OOL_Business Choice"
2021-08-01,Suddenlink Business ,Gig Market,940.0,2P,"VIDEO, OOL",Business Value,243.85,"Gig Market_940.0_2P_VIDEO, OOL_Business Value"
2021-08-01,Suddenlink Business ,Gig Market,940.0,2P,"VIDEO, OOL",Business Preferred,263.79999999999995,"Gig Market_940.0_2P_VIDEO, OOL_Business Preferred"
2021-08-01,Suddenlink Business ,Gig Market,940.0,2P,"VIDEO, OOL",Entertainment Basic,190.94,"Gig Market_940.0_2P_VIDEO, OOL_Entertainment Basic"
2021-08-01,Suddenlink Business ,Gig Market,940.0,2P,"VIDEO, OOL",Entertainment Value,229.94,"Gig Market_940.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-01,Suddenlink Business ,Gig Market,940.0,2P,"VIDEO, OOL",Entertainment Preferred,239.94,"Gig Market_940.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-01,Suddenlink Business ,Gig Market,940.0,3P,"VIDEO, OOL, OV",Business Basic,184.85,"Gig Market_940.0_3P_VIDEO, OOL, OV_Business Basic"
2021-08-01,Suddenlink Business ,Gig Market,940.0,3P,"VIDEO, OOL, OV",Business Choice,197.89,"Gig Market_940.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-01,Suddenlink Business ,Gig Market,940.0,3P,"VIDEO, OOL, OV",Business Value,237.79999999999998,"Gig Market_940.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-01,Suddenlink Business ,Gig Market,940.0,3P,"VIDEO, OOL, OV",Business Preferred,257.75,"Gig Market_940.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-01,Suddenlink Business ,Gig Market,940.0,3P,"VIDEO, OOL, OV",Entertainment Basic,184.89,"Gig Market_940.0_3P_VIDEO, OOL, OV_Entertainment Basic"
2021-08-01,Suddenlink Business ,Gig Market,940.0,3P,"VIDEO, OOL, OV",Entertainment Value,223.89,"Gig Market_940.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-01,Suddenlink Business ,Gig Market,940.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,233.89,"Gig Market_940.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-01,Suddenlink Business ,Gig Market,940.0,2P,,PROMOTION: AMEX Gift Card,,Gig Market_940.0_2P__PROMOTION: AMEX Gift Card
2021-08-01,Suddenlink Business ,Gig Market,940.0,3P,,PROMOTION: AMEX Gift Card,,Gig Market_940.0_3P__PROMOTION: AMEX Gift Card
2021-08-01,Suddenlink Business ,Gig Market,940.0,2P,,PROMOTION: Amazon Gift Card,,Gig Market_940.0_2P__PROMOTION: Amazon Gift Card
2021-08-01,Suddenlink Business ,Gig Market,940.0,3P,,PROMOTION: Amazon Gift Card,,Gig Market_940.0_3P__PROMOTION: Amazon Gift Card
2021-08-01,Suddenlink Business ,Gig Market,940.0,2P,,PROMOTION:Visa Gift Card,-300.0,Gig Market_940.0_2P__PROMOTION:Visa Gift Card
2021-08-01,Suddenlink Business ,Gig Market,940.0,3P,,PROMOTION:Visa Gift Card,-300.0,Gig Market_940.0_3P__PROMOTION:Visa Gift Card
2021-08-01,Suddenlink Business ,Gig Market,940.0,2P,,PROMOTION: Business Premier Protection & Support,,Gig Market_940.0_2P__PROMOTION: Business Premier Protection & Support
2021-08-01,Suddenlink Business ,Gig Market,940.0,3P,,PROMOTION: Business Premier Protection & Support,,Gig Market_940.0_3P__PROMOTION: Business Premier Protection & Support
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,0.768,1P,OOL,Dynamic,49.95,Non-Gig/Limited Access_0.768_1P_OOL_Dynamic
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,1.0,1P,OOL,Express,66.95,Non-Gig/Limited Access_1.0_1P_OOL_Express
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,3.0,1P,OOL,Workplace Express,74.95,Non-Gig/Limited Access_3.0_1P_OOL_Workplace Express
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,3.0,1P,OOL,Dynamic +,39.95,Non-Gig/Limited Access_3.0_1P_OOL_Dynamic +
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,6.0,1P,OOL,Workplace,79.95,Non-Gig/Limited Access_6.0_1P_OOL_Workplace
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,8.0,1P,OOL,Wprkplace +,74.95,Non-Gig/Limited Access_8.0_1P_OOL_Wprkplace +
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,8.0,1P,OOL,Pro,139.95,Non-Gig/Limited Access_8.0_1P_OOL_Pro
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,10.0,1P,OOL,Pro +,129.95,Non-Gig/Limited Access_10.0_1P_OOL_Pro +
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,12.0,1P,OOL,Advanced,209.95,Non-Gig/Limited Access_12.0_1P_OOL_Advanced
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,15.0,1P,OOL,Advanced +,29.95,Non-Gig/Limited Access_15.0_1P_OOL_Advanced +
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,15.0,2P,"VIDEO, OOL",Business Basic,65.9,"Non-Gig/Limited Access_15.0_2P_VIDEO, OOL_Business Basic"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,15.0,2P,"VIDEO, OOL",Business Choice,78.94,"Non-Gig/Limited Access_15.0_2P_VIDEO, OOL_Business Choice"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,15.0,2P,"VIDEO, OOL",Business Value,118.85000000000001,"Non-Gig/Limited Access_15.0_2P_VIDEO, OOL_Business Value"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,15.0,2P,"VIDEO, OOL",Business Preferred,138.8,"Non-Gig/Limited Access_15.0_2P_VIDEO, OOL_Business Preferred"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,15.0,2P,"VIDEO, OOL",Entertainment Basic,65.94,"Non-Gig/Limited Access_15.0_2P_VIDEO, OOL_Entertainment Basic"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,15.0,2P,"VIDEO, OOL",Entertainment Value,104.94,"Non-Gig/Limited Access_15.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,15.0,2P,"VIDEO, OOL",Entertainment Preferred,114.94,"Non-Gig/Limited Access_15.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,20.0,1P,OOL,Premier,39.95,Non-Gig/Limited Access_20.0_1P_OOL_Premier
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,20.0,1P,OOL,Premier +,39.95,Non-Gig/Limited Access_20.0_1P_OOL_Premier +
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,20.0,2P,"VIDEO, OOL",Business Basic,75.9,"Non-Gig/Limited Access_20.0_2P_VIDEO, OOL_Business Basic"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,20.0,2P,"VIDEO, OOL",Business Choice,88.94,"Non-Gig/Limited Access_20.0_2P_VIDEO, OOL_Business Choice"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,20.0,2P,"VIDEO, OOL",Business Value,128.85000000000002,"Non-Gig/Limited Access_20.0_2P_VIDEO, OOL_Business Value"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,20.0,2P,"VIDEO, OOL",Business Preferred,148.8,"Non-Gig/Limited Access_20.0_2P_VIDEO, OOL_Business Preferred"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,20.0,2P,"VIDEO, OOL",Entertainment Basic,75.94,"Non-Gig/Limited Access_20.0_2P_VIDEO, OOL_Entertainment Basic"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,20.0,2P,"VIDEO, OOL",Entertainment Value,114.94,"Non-Gig/Limited Access_20.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,20.0,2P,"VIDEO, OOL",Entertainment Preferred,124.94,"Non-Gig/Limited Access_20.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,30.0,1P,OOL,,39.95,Non-Gig/Limited Access_30.0_1P_OOL_
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,30.0,2P,"VIDEO, OOL",Business Basic,75.9,"Non-Gig/Limited Access_30.0_2P_VIDEO, OOL_Business Basic"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,30.0,2P,"VIDEO, OOL",Business Choice,88.94,"Non-Gig/Limited Access_30.0_2P_VIDEO, OOL_Business Choice"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,30.0,2P,"VIDEO, OOL",Business Value,128.85000000000002,"Non-Gig/Limited Access_30.0_2P_VIDEO, OOL_Business Value"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,30.0,2P,"VIDEO, OOL",Business Preferred,148.8,"Non-Gig/Limited Access_30.0_2P_VIDEO, OOL_Business Preferred"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,30.0,2P,"VIDEO, OOL",Entertainment Basic,75.94,"Non-Gig/Limited Access_30.0_2P_VIDEO, OOL_Entertainment Basic"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,30.0,2P,"VIDEO, OOL",Entertainment Value,114.94,"Non-Gig/Limited Access_30.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,30.0,2P,"VIDEO, OOL",Entertainment Preferred,124.94,"Non-Gig/Limited Access_30.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,50.0,1P,OOL,Extreme,44.95,Non-Gig/Limited Access_50.0_1P_OOL_Extreme
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,50.0,2P,"VIDEO, OOL",Business Basic,90.9,"Non-Gig/Limited Access_50.0_2P_VIDEO, OOL_Business Basic"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,50.0,2P,"VIDEO, OOL",Business Choice,103.94,"Non-Gig/Limited Access_50.0_2P_VIDEO, OOL_Business Choice"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,50.0,2P,"VIDEO, OOL",Business Value,143.85000000000002,"Non-Gig/Limited Access_50.0_2P_VIDEO, OOL_Business Value"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,50.0,2P,"VIDEO, OOL",Business Preferred,163.8,"Non-Gig/Limited Access_50.0_2P_VIDEO, OOL_Business Preferred"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,50.0,2P,"VIDEO, OOL",Entertainment Basic,90.94,"Non-Gig/Limited Access_50.0_2P_VIDEO, OOL_Entertainment Basic"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,50.0,2P,"VIDEO, OOL",Entertainment Value,129.94,"Non-Gig/Limited Access_50.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-01,Suddenlink Business ,Non-Gig/Limited Access,50.0,2P,"VIDEO, OOL",Entertainment Preferred,139.94,"Non-Gig/Limited Access_50.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,1P,OOL,,44.95,Pre-Gig Market_50.0_1P_OOL_
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,2P,"OOL, OV",,59.900000000000006,"Pre-Gig Market_50.0_2P_OOL, OV_"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,2P,"VIDEO, OOL",Business Basic,90.9,"Pre-Gig Market_50.0_2P_VIDEO, OOL_Business Basic"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,2P,"VIDEO, OOL",Business Choice,103.94,"Pre-Gig Market_50.0_2P_VIDEO, OOL_Business Choice"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,2P,"VIDEO, OOL",Business Value,143.85000000000002,"Pre-Gig Market_50.0_2P_VIDEO, OOL_Business Value"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,2P,"VIDEO, OOL",Business Preferred,163.8,"Pre-Gig Market_50.0_2P_VIDEO, OOL_Business Preferred"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,2P,"VIDEO, OOL",Entertainment Basic,90.94,"Pre-Gig Market_50.0_2P_VIDEO, OOL_Entertainment Basic"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,2P,"VIDEO, OOL",Entertainment Value,129.94,"Pre-Gig Market_50.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,2P,"VIDEO, OOL",Entertainment Preferred,139.94,"Pre-Gig Market_50.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,3P,"VIDEO, OOL, OV",Business Basic,94.85,"Pre-Gig Market_50.0_3P_VIDEO, OOL, OV_Business Basic"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,3P,"VIDEO, OOL, OV",Business Choice,118.88999999999999,"Pre-Gig Market_50.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,3P,"VIDEO, OOL, OV",Business Value,158.8,"Pre-Gig Market_50.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,3P,"VIDEO, OOL, OV",Business Preferred,178.75,"Pre-Gig Market_50.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,3P,"VIDEO, OOL, OV",Entertainment Basic,105.88999999999999,"Pre-Gig Market_50.0_3P_VIDEO, OOL, OV_Entertainment Basic"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,3P,"VIDEO, OOL, OV",Entertainment Value,144.89,"Pre-Gig Market_50.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-01,Suddenlink Business ,Pre-Gig Market,50.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,154.89,"Pre-Gig Market_50.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,1P,OOL,,84.95,Pre-Gig Market_100.0_1P_OOL_
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,2P,"OOL, OV",,99.9,"Pre-Gig Market_100.0_2P_OOL, OV_"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,2P,"VIDEO, OOL",Business Basic,130.9,"Pre-Gig Market_100.0_2P_VIDEO, OOL_Business Basic"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,2P,"VIDEO, OOL",Business Choice,143.94,"Pre-Gig Market_100.0_2P_VIDEO, OOL_Business Choice"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,2P,"VIDEO, OOL",Business Value,183.85000000000002,"Pre-Gig Market_100.0_2P_VIDEO, OOL_Business Value"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,2P,"VIDEO, OOL",Business Preferred,203.8,"Pre-Gig Market_100.0_2P_VIDEO, OOL_Business Preferred"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,2P,"VIDEO, OOL",Entertainment Basic,130.94,"Pre-Gig Market_100.0_2P_VIDEO, OOL_Entertainment Basic"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,2P,"VIDEO, OOL",Entertainment Value,169.94,"Pre-Gig Market_100.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,2P,"VIDEO, OOL",Entertainment Preferred,179.94,"Pre-Gig Market_100.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,3P,"VIDEO, OOL, OV",Business Basic,134.85,"Pre-Gig Market_100.0_3P_VIDEO, OOL, OV_Business Basic"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,3P,"VIDEO, OOL, OV",Business Choice,158.89,"Pre-Gig Market_100.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,3P,"VIDEO, OOL, OV",Business Value,198.8,"Pre-Gig Market_100.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,3P,"VIDEO, OOL, OV",Business Preferred,218.75,"Pre-Gig Market_100.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,3P,"VIDEO, OOL, OV",Entertainment Basic,145.89,"Pre-Gig Market_100.0_3P_VIDEO, OOL, OV_Entertainment Basic"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,3P,"VIDEO, OOL, OV",Entertainment Value,184.89,"Pre-Gig Market_100.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,194.89,"Pre-Gig Market_100.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,2P,,PROMOTION: AMEX Gift Card,,Pre-Gig Market_100.0_2P__PROMOTION: AMEX Gift Card
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,3P,,PROMOTION: AMEX Gift Card,,Pre-Gig Market_100.0_3P__PROMOTION: AMEX Gift Card
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,2P,,PROMOTION: Amazon Gift Card,,Pre-Gig Market_100.0_2P__PROMOTION: Amazon Gift Card
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,3P,,PROMOTION: Amazon Gift Card,,Pre-Gig Market_100.0_3P__PROMOTION: Amazon Gift Card
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,2P,,PROMOTION:Visa Gift Card,-100.0,Pre-Gig Market_100.0_2P__PROMOTION:Visa Gift Card
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,3P,,PROMOTION:Visa Gift Card,-100.0,Pre-Gig Market_100.0_3P__PROMOTION:Visa Gift Card
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,2P,,PROMOTION: Business Premier Protection & Support,,Pre-Gig Market_100.0_2P__PROMOTION: Business Premier Protection & Support
2021-08-01,Suddenlink Business ,Pre-Gig Market,100.0,3P,,PROMOTION: Business Premier Protection & Support,,Pre-Gig Market_100.0_3P__PROMOTION: Business Premier Protection & Support
2021-08-01,Suddenlink Business ,Pre-Gig Market,150.0,1P,OOL,,129.85,Pre-Gig Market_150.0_1P_OOL_
2021-08-01,Suddenlink Business ,Pre-Gig Market,150.0,2P,"OOL, OV",,139.9,"Pre-Gig Market_150.0_2P_OOL, OV_"
2021-08-01,Suddenlink Business ,Pre-Gig Market,150.0,2P,"VIDEO, OOL",Business Basic,175.9,"Pre-Gig Market_150.0_2P_VIDEO, OOL_Business Basic"
2021-08-01,Suddenlink Business ,Pre-Gig Market,150.0,2P,"VIDEO, OOL",Business Choice,188.94,"Pre-Gig Market_150.0_2P_VIDEO, OOL_Business Choice"
2021-08-01,Suddenlink Business ,Pre-Gig Market,150.0,2P,"VIDEO, OOL",Business Value,228.85,"Pre-Gig Market_150.0_2P_VIDEO, OOL_Business Value"
2021-08-01,Suddenlink Business ,Pre-Gig Market,150.0,2P,"VIDEO, OOL",Business Preferred,248.79999999999998,"Pre-Gig Market_150.0_2P_VIDEO, OOL_Business Preferred"
2021-08-01,Suddenlink Business ,Pre-Gig Market,150.0,2P,"VIDEO, OOL",Entertainment Basic,175.94,"Pre-Gig Market_150.0_2P_VIDEO, OOL_Entertainment Basic"
2021-08-01,Suddenlink Business ,Pre-Gig Market,150.0,2P,"VIDEO, OOL",Entertainment Value,214.94,"Pre-Gig Market_150.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-01,Suddenlink Business ,Pre-Gig Market,150.0,2P,"VIDEO, OOL",Entertainment Preferred,224.94,"Pre-Gig Market_150.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-01,Suddenlink Business ,Pre-Gig Market,150.0,3P,"VIDEO, OOL, OV",Business Basic,174.85,"Pre-Gig Market_150.0_3P_VIDEO, OOL, OV_Business Basic"
2021-08-01,Suddenlink Business ,Pre-Gig Market,150.0,3P,"VIDEO, OOL, OV",Business Choice,198.89,"Pre-Gig Market_150.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-01,Suddenlink Business ,Pre-Gig Market,150.0,3P,"VIDEO, OOL, OV",Business Value,238.79999999999998,"Pre-Gig Market_150.0_3P_VIDEO, OOL, OV_Business Value"
