"brand","dma","period","gross_add"
"Suddenlink","SAN ANGELO, TX",2019-03-31,15
"Suddenlink","SAN ANGELO, TX",2019-04-07,8
"Suddenlink","SAN ANGELO, TX",2019-04-14,6
"Suddenlink","SAN ANGELO, TX",2019-04-21,4
"Suddenlink","SAN ANGELO, TX",2019-04-28,5
"Suddenlink","SAN ANGELO, TX",2019-05-05,10
"Suddenlink","SAN ANGELO, TX",2019-05-12,11
"Suddenlink","SAN ANGELO, TX",2019-05-19,8
"Suddenlink","SAN ANGELO, TX",2019-05-26,7
"Suddenlink","SAN ANGELO, TX",2019-06-02,6
"Suddenlink","SAN ANGELO, TX",2019-06-09,10
"Suddenlink","SAN ANGELO, TX",2019-06-16,6
"Suddenlink","SAN ANGELO, TX",2019-06-23,7
"Suddenlink","SAN ANGELO, TX",2019-06-30,3
"Suddenlink","SAN ANGELO, TX",2019-07-07,6
"Suddenlink","SAN ANGELO, TX",2019-07-14,10
"Suddenlink","SAN ANGELO, TX",2019-07-21,2
"Suddenlink","SAN ANGELO, TX",2019-07-28,5
"Suddenlink","SAN ANGELO, TX",2019-08-04,9
"Suddenlink","SAN ANGELO, TX",2019-08-11,6
"Suddenlink","SAN ANGELO, TX",2019-08-18,13
"Suddenlink","SAN ANGELO, TX",2019-08-25,10
"Suddenlink","SAN ANGELO, TX",2019-09-01,10
"Suddenlink","SAN ANGELO, TX",2019-09-08,9
"Suddenlink","SAN ANGELO, TX",2019-09-15,6
"Suddenlink","SAN ANGELO, TX",2019-09-22,14
"Suddenlink","SAN ANGELO, TX",2019-09-29,10
"Suddenlink","SAN ANGELO, TX",2019-10-06,14
"Suddenlink","SAN ANGELO, TX",2019-10-13,8
"Suddenlink","SAN ANGELO, TX",2019-10-20,4
"Suddenlink","SAN ANGELO, TX",2019-10-27,5
"Suddenlink","SAN ANGELO, TX",2019-11-03,20
"Suddenlink","SAN ANGELO, TX",2019-11-10,12
"Suddenlink","SAN ANGELO, TX",2019-11-17,10
"Suddenlink","SAN ANGELO, TX",2019-11-24,4
"Suddenlink","SAN ANGELO, TX",2019-12-01,12
"Suddenlink","SAN ANGELO, TX",2019-12-08,6
"Suddenlink","SAN ANGELO, TX",2019-12-15,10
"Suddenlink","SAN ANGELO, TX",2019-12-22,3
"Suddenlink","SAN ANGELO, TX",2019-12-29,4
"Suddenlink","SAN ANGELO, TX",2020-01-05,8
"Suddenlink","SAN ANGELO, TX",2020-01-12,8
"Suddenlink","SAN ANGELO, TX",2020-01-19,14
"Suddenlink","SAN ANGELO, TX",2020-01-26,11
"Suddenlink","SAN ANGELO, TX",2020-02-02,8
"Suddenlink","SAN ANGELO, TX",2020-02-09,13
"Suddenlink","SAN ANGELO, TX",2020-02-16,12
"Suddenlink","SAN ANGELO, TX",2020-02-23,15
"Suddenlink","SAN ANGELO, TX",2020-03-01,7
"Suddenlink","SAN ANGELO, TX",2020-03-08,13
"Suddenlink","SAN ANGELO, TX",2020-03-15,5
"Suddenlink","SAN ANGELO, TX",2020-03-22,5
"Suddenlink","SAN ANGELO, TX",2020-03-29,12
"Suddenlink","SAN ANGELO, TX",2020-04-05,10
"Suddenlink","SAN ANGELO, TX",2020-04-12,5
"Suddenlink","SAN ANGELO, TX",2020-04-19,6
"Suddenlink","SAN ANGELO, TX",2020-04-26,5
"Suddenlink","SAN ANGELO, TX",2020-05-03,11
"Suddenlink","SAN ANGELO, TX",2020-05-10,6
"Suddenlink","SAN ANGELO, TX",2020-05-17,1
"Suddenlink","SAN ANGELO, TX",2020-05-24,8
"Suddenlink","SAN ANGELO, TX",2020-05-31,10
"Suddenlink","SAN ANGELO, TX",2020-06-07,10
"Suddenlink","SAN ANGELO, TX",2020-06-14,11
"Suddenlink","SAN ANGELO, TX",2020-06-21,14
"Suddenlink","SAN ANGELO, TX",2020-06-28,5
"Suddenlink","SAN ANGELO, TX",2020-07-05,10
"Suddenlink","SAN ANGELO, TX",2020-07-12,10
"Suddenlink","SAN ANGELO, TX",2020-07-19,6
"Suddenlink","SAN ANGELO, TX",2020-07-26,9
"Suddenlink","SAN ANGELO, TX",2020-08-02,15
"Suddenlink","SAN ANGELO, TX",2020-08-09,14
"Suddenlink","SAN ANGELO, TX",2020-08-16,7
"Suddenlink","SAN ANGELO, TX",2020-08-23,9
"Suddenlink","SAN ANGELO, TX",2020-08-30,3
"Suddenlink","SAN ANGELO, TX",2020-09-06,10
"Suddenlink","SAN ANGELO, TX",2020-09-13,13
"Suddenlink","SAN ANGELO, TX",2020-09-20,9
"Suddenlink","SAN ANGELO, TX",2020-09-27,6
"Suddenlink","SAN ANGELO, TX",2020-10-04,16
"Suddenlink","SAN ANGELO, TX",2020-10-11,8
"Suddenlink","SAN ANGELO, TX",2020-10-18,9
"Suddenlink","SAN ANGELO, TX",2020-10-25,4
"Suddenlink","SAN ANGELO, TX",2020-11-01,3
"Suddenlink","SAN ANGELO, TX",2020-11-08,10
"Suddenlink","SAN ANGELO, TX",2020-11-15,9
"Suddenlink","SAN ANGELO, TX",2020-11-22,3
"Suddenlink","SAN ANGELO, TX",2020-11-29,13
"Suddenlink","SAN ANGELO, TX",2020-12-06,7
"Suddenlink","SAN ANGELO, TX",2020-12-13,5
"Suddenlink","SAN ANGELO, TX",2020-12-20,8
"Suddenlink","SAN ANGELO, TX",2020-12-27,4
"Suddenlink","SAN ANGELO, TX",2021-01-03,6
"Suddenlink","SAN ANGELO, TX",2021-01-10,5
"Suddenlink","SAN ANGELO, TX",2021-01-17,10
"Suddenlink","SAN ANGELO, TX",2021-01-24,13
"Suddenlink","SAN ANGELO, TX",2021-01-31,7
"Suddenlink","SAN ANGELO, TX",2021-02-07,10
"Suddenlink","SAN ANGELO, TX",2021-02-14,3
"Suddenlink","SAN ANGELO, TX",2021-02-21,7
"Suddenlink","SAN ANGELO, TX",2021-02-28,10
"Suddenlink","SAN ANGELO, TX",2021-03-07,6
"Suddenlink","SAN ANGELO, TX",2021-03-14,11
"Suddenlink","SAN ANGELO, TX",2021-03-21,11
"Suddenlink","SAN ANGELO, TX",2021-03-28,13
"Suddenlink","SAN ANGELO, TX",2021-04-04,7
"Suddenlink","SAN ANGELO, TX",2021-04-11,11
"Suddenlink","SAN ANGELO, TX",2021-04-18,3
"Suddenlink","SAN ANGELO, TX",2021-04-25,6
"Suddenlink","SAN ANGELO, TX",2021-05-02,17
"Suddenlink","SAN ANGELO, TX",2021-05-09,19
"Suddenlink","SAN ANGELO, TX",2021-05-16,9
"Suddenlink","SAN ANGELO, TX",2021-05-23,8
"Suddenlink","SAN ANGELO, TX",2021-05-30,4
"Suddenlink","SAN ANGELO, TX",2021-06-06,8
"Suddenlink","SAN ANGELO, TX",2021-06-13,13
"Suddenlink","SAN ANGELO, TX",2021-06-20,6
"Suddenlink","SAN ANGELO, TX",2021-06-27,8
"Suddenlink","SAN ANGELO, TX",2021-07-04,6
"Suddenlink","SAN ANGELO, TX",2021-07-11,10
"Suddenlink","SAN ANGELO, TX",2021-07-18,7
"Suddenlink","SAN ANGELO, TX",2021-07-25,5
"Suddenlink","SAN ANGELO, TX",2021-08-01,8
"Suddenlink","SAN ANGELO, TX",2021-08-08,11
"Suddenlink","SAN ANGELO, TX",2021-08-15,4
"Suddenlink","SAN ANGELO, TX",2021-08-22,4
"Suddenlink","SAN ANGELO, TX",2021-08-29,5
"Suddenlink","SAN ANGELO, TX",2021-09-05,4
"Suddenlink","SAN ANGELO, TX",2021-09-12,13
"Suddenlink","SAN ANGELO, TX",2021-09-19,13
"Suddenlink","SHREVEPORT, LA",2016-01-03,17
"Suddenlink","SHREVEPORT, LA",2016-01-10,13
"Suddenlink","SHREVEPORT, LA",2016-01-17,11
"Suddenlink","SHREVEPORT, LA",2016-01-24,15
"Suddenlink","SHREVEPORT, LA",2016-01-31,16
"Suddenlink","SHREVEPORT, LA",2016-02-07,11
"Suddenlink","SHREVEPORT, LA",2016-02-14,7
"Suddenlink","SHREVEPORT, LA",2016-02-21,16
"Suddenlink","SHREVEPORT, LA",2016-02-28,20
"Suddenlink","SHREVEPORT, LA",2016-03-06,12
"Suddenlink","SHREVEPORT, LA",2016-03-13,18
"Suddenlink","SHREVEPORT, LA",2016-03-20,7
"Suddenlink","SHREVEPORT, LA",2016-03-27,16
"Suddenlink","SHREVEPORT, LA",2016-04-03,8
"Suddenlink","SHREVEPORT, LA",2016-04-10,7
"Suddenlink","SHREVEPORT, LA",2016-04-17,14
"Suddenlink","SHREVEPORT, LA",2016-04-24,12
"Suddenlink","SHREVEPORT, LA",2016-05-01,11
"Suddenlink","SHREVEPORT, LA",2016-05-08,12
"Suddenlink","SHREVEPORT, LA",2016-05-15,13
"Suddenlink","SHREVEPORT, LA",2016-05-22,12
"Suddenlink","SHREVEPORT, LA",2016-05-29,9
"Suddenlink","SHREVEPORT, LA",2016-06-05,10
"Suddenlink","SHREVEPORT, LA",2016-06-12,15
"Suddenlink","SHREVEPORT, LA",2016-06-19,16
"Suddenlink","SHREVEPORT, LA",2016-06-26,19
"Suddenlink","SHREVEPORT, LA",2016-07-03,13
"Suddenlink","SHREVEPORT, LA",2016-07-10,10
"Suddenlink","SHREVEPORT, LA",2016-07-17,14
"Suddenlink","SHREVEPORT, LA",2016-07-24,16
"Suddenlink","SHREVEPORT, LA",2016-07-31,12
"Suddenlink","SHREVEPORT, LA",2016-08-07,17
"Suddenlink","SHREVEPORT, LA",2016-08-14,12
"Suddenlink","SHREVEPORT, LA",2016-08-21,22
"Suddenlink","SHREVEPORT, LA",2016-08-28,13
"Suddenlink","SHREVEPORT, LA",2016-09-04,12
"Suddenlink","SHREVEPORT, LA",2016-09-11,22
"Suddenlink","SHREVEPORT, LA",2016-09-18,22
"Suddenlink","SHREVEPORT, LA",2016-09-25,28
"Suddenlink","SHREVEPORT, LA",2016-10-02,19
"Suddenlink","SHREVEPORT, LA",2016-10-09,21
"Suddenlink","SHREVEPORT, LA",2016-10-16,14
"Suddenlink","SHREVEPORT, LA",2016-10-23,16
"Suddenlink","SHREVEPORT, LA",2016-10-30,16
"Suddenlink","SHREVEPORT, LA",2016-11-06,10
"Suddenlink","SHREVEPORT, LA",2016-11-13,13
"Suddenlink","SHREVEPORT, LA",2016-11-20,9
"Suddenlink","SHREVEPORT, LA",2016-11-27,9
"Suddenlink","SHREVEPORT, LA",2016-12-04,17
"Suddenlink","SHREVEPORT, LA",2016-12-11,18
"Suddenlink","SHREVEPORT, LA",2016-12-18,22
"Suddenlink","SHREVEPORT, LA",2016-12-25,9
"Suddenlink","SHREVEPORT, LA",2017-01-01,11
"Suddenlink","SHREVEPORT, LA",2017-01-08,18
"Suddenlink","SHREVEPORT, LA",2017-01-15,16
"Suddenlink","SHREVEPORT, LA",2017-01-22,13
"Suddenlink","SHREVEPORT, LA",2017-01-29,25
"Suddenlink","SHREVEPORT, LA",2017-02-05,15
"Suddenlink","SHREVEPORT, LA",2017-02-12,13
"Suddenlink","SHREVEPORT, LA",2017-02-19,11
"Suddenlink","SHREVEPORT, LA",2017-02-26,18
"Suddenlink","SHREVEPORT, LA",2017-03-05,15
"Suddenlink","SHREVEPORT, LA",2017-03-12,13
"Suddenlink","SHREVEPORT, LA",2017-03-19,22
"Suddenlink","SHREVEPORT, LA",2017-03-26,18
"Suddenlink","SHREVEPORT, LA",2017-04-02,9
"Suddenlink","SHREVEPORT, LA",2017-04-09,13
"Suddenlink","SHREVEPORT, LA",2017-04-16,8
"Suddenlink","SHREVEPORT, LA",2017-04-23,13
"Suddenlink","SHREVEPORT, LA",2017-04-30,7
"Suddenlink","SHREVEPORT, LA",2017-05-07,15
"Suddenlink","SHREVEPORT, LA",2017-05-14,16
"Suddenlink","SHREVEPORT, LA",2017-05-21,17
"Suddenlink","SHREVEPORT, LA",2017-05-28,9
"Suddenlink","SHREVEPORT, LA",2017-06-04,12
"Suddenlink","SHREVEPORT, LA",2017-06-11,13
"Suddenlink","SHREVEPORT, LA",2017-06-18,22
"Suddenlink","SHREVEPORT, LA",2017-06-25,11
"Suddenlink","SHREVEPORT, LA",2017-07-02,5
"Suddenlink","SHREVEPORT, LA",2017-07-09,9
"Suddenlink","SHREVEPORT, LA",2017-07-16,9
"Suddenlink","SHREVEPORT, LA",2017-07-23,15
"Suddenlink","SHREVEPORT, LA",2017-07-30,13
"Suddenlink","SHREVEPORT, LA",2017-08-06,7
"Suddenlink","SHREVEPORT, LA",2017-08-13,16
"Suddenlink","SHREVEPORT, LA",2017-08-20,20
"Suddenlink","SHREVEPORT, LA",2017-08-27,21
"Suddenlink","SHREVEPORT, LA",2017-09-03,17
"Suddenlink","SHREVEPORT, LA",2017-09-10,13
"Suddenlink","SHREVEPORT, LA",2017-09-17,11
"Suddenlink","SHREVEPORT, LA",2017-09-24,21
"Suddenlink","SHREVEPORT, LA",2017-10-01,23
"Suddenlink","SHREVEPORT, LA",2017-10-08,13
"Suddenlink","SHREVEPORT, LA",2017-10-15,8
"Suddenlink","SHREVEPORT, LA",2017-10-22,16
"Suddenlink","SHREVEPORT, LA",2017-10-29,8
"Suddenlink","SHREVEPORT, LA",2017-11-05,14
"Suddenlink","SHREVEPORT, LA",2017-11-12,9
"Suddenlink","SHREVEPORT, LA",2017-11-19,7
"Suddenlink","SHREVEPORT, LA",2017-11-26,10
"Suddenlink","SHREVEPORT, LA",2017-12-03,12
"Suddenlink","SHREVEPORT, LA",2017-12-10,17
"Suddenlink","SHREVEPORT, LA",2017-12-17,13
"Suddenlink","SHREVEPORT, LA",2017-12-24,11
"Suddenlink","SHREVEPORT, LA",2017-12-31,7
"Suddenlink","SHREVEPORT, LA",2018-01-07,14
"Suddenlink","SHREVEPORT, LA",2018-01-14,13
"Suddenlink","SHREVEPORT, LA",2018-01-21,17
"Suddenlink","SHREVEPORT, LA",2018-01-28,17
"Suddenlink","SHREVEPORT, LA",2018-02-04,17
"Suddenlink","SHREVEPORT, LA",2018-02-11,16
"Suddenlink","SHREVEPORT, LA",2018-02-18,11
"Suddenlink","SHREVEPORT, LA",2018-02-25,11
"Suddenlink","SHREVEPORT, LA",2018-03-04,14
"Suddenlink","SHREVEPORT, LA",2018-03-11,13
"Suddenlink","SHREVEPORT, LA",2018-03-18,14
"Suddenlink","SHREVEPORT, LA",2018-03-25,16
"Suddenlink","SHREVEPORT, LA",2018-04-01,13
"Suddenlink","SHREVEPORT, LA",2018-04-08,15
"Suddenlink","SHREVEPORT, LA",2018-04-15,10
"Suddenlink","SHREVEPORT, LA",2018-04-22,15
"Suddenlink","SHREVEPORT, LA",2018-04-29,16
"Suddenlink","SHREVEPORT, LA",2018-05-06,15
"Suddenlink","SHREVEPORT, LA",2018-05-13,11
"Suddenlink","SHREVEPORT, LA",2018-05-20,17
"Suddenlink","SHREVEPORT, LA",2018-05-27,11
"Suddenlink","SHREVEPORT, LA",2018-06-03,18
"Suddenlink","SHREVEPORT, LA",2018-06-10,8
"Suddenlink","SHREVEPORT, LA",2018-06-17,12
"Suddenlink","SHREVEPORT, LA",2018-06-24,5
"Suddenlink","SHREVEPORT, LA",2018-07-01,12
"Suddenlink","SHREVEPORT, LA",2018-07-08,17
"Suddenlink","SHREVEPORT, LA",2018-07-15,8
"Suddenlink","SHREVEPORT, LA",2018-07-22,10
"Suddenlink","SHREVEPORT, LA",2018-07-29,14
"Suddenlink","SHREVEPORT, LA",2018-08-05,13
"Suddenlink","SHREVEPORT, LA",2018-08-12,12
"Suddenlink","SHREVEPORT, LA",2018-08-19,10
"Suddenlink","SHREVEPORT, LA",2018-08-26,14
"Suddenlink","SHREVEPORT, LA",2018-09-02,10
"Suddenlink","SHREVEPORT, LA",2018-09-09,7
"Suddenlink","SHREVEPORT, LA",2018-09-16,12
"Suddenlink","SHREVEPORT, LA",2018-09-23,13
"Suddenlink","SHREVEPORT, LA",2018-09-30,10
"Suddenlink","SHREVEPORT, LA",2018-10-07,16
"Suddenlink","SHREVEPORT, LA",2018-10-14,12
"Suddenlink","SHREVEPORT, LA",2018-10-21,8
"Suddenlink","SHREVEPORT, LA",2018-10-28,14
"Suddenlink","SHREVEPORT, LA",2018-11-04,15
"Suddenlink","SHREVEPORT, LA",2018-11-11,12
"Suddenlink","SHREVEPORT, LA",2018-11-18,5
"Suddenlink","SHREVEPORT, LA",2018-11-25,15
"Suddenlink","SHREVEPORT, LA",2018-12-02,17
"Suddenlink","SHREVEPORT, LA",2018-12-09,7
"Suddenlink","SHREVEPORT, LA",2018-12-16,10
"Suddenlink","SHREVEPORT, LA",2018-12-23,8
"Suddenlink","SHREVEPORT, LA",2018-12-30,4
"Suddenlink","SHREVEPORT, LA",2019-01-06,14
"Suddenlink","SHREVEPORT, LA",2019-01-13,11
"Suddenlink","SHREVEPORT, LA",2019-01-20,9
"Suddenlink","SHREVEPORT, LA",2019-01-27,17
"Suddenlink","SHREVEPORT, LA",2019-02-03,9
"Suddenlink","SHREVEPORT, LA",2019-02-10,10
"Suddenlink","SHREVEPORT, LA",2019-02-17,15
"Suddenlink","SHREVEPORT, LA",2019-02-24,12
"Suddenlink","SHREVEPORT, LA",2019-03-03,14
"Suddenlink","SHREVEPORT, LA",2019-03-10,10
"Suddenlink","SHREVEPORT, LA",2019-03-17,16
"Suddenlink","SHREVEPORT, LA",2019-03-24,20
"Suddenlink","SHREVEPORT, LA",2019-03-31,13
"Suddenlink","SHREVEPORT, LA",2019-04-07,23
"Suddenlink","SHREVEPORT, LA",2019-04-14,14
"Suddenlink","SHREVEPORT, LA",2019-04-21,6
"Suddenlink","SHREVEPORT, LA",2019-04-28,10
"Suddenlink","SHREVEPORT, LA",2019-05-05,20
"Suddenlink","SHREVEPORT, LA",2019-05-12,11
"Suddenlink","SHREVEPORT, LA",2019-05-19,8
"Suddenlink","SHREVEPORT, LA",2019-05-26,14
"Suddenlink","SHREVEPORT, LA",2019-06-02,10
"Suddenlink","SHREVEPORT, LA",2019-06-09,13
"Suddenlink","SHREVEPORT, LA",2019-06-16,15
"Suddenlink","SHREVEPORT, LA",2019-06-23,12
"Suddenlink","SHREVEPORT, LA",2019-06-30,22
"Suddenlink","SHREVEPORT, LA",2019-07-07,14
"Suddenlink","SHREVEPORT, LA",2019-07-14,16
"Suddenlink","SHREVEPORT, LA",2019-07-21,8
"Suddenlink","SHREVEPORT, LA",2019-07-28,11
"Suddenlink","SHREVEPORT, LA",2019-08-04,9
"Suddenlink","SHREVEPORT, LA",2019-08-11,14
"Suddenlink","SHREVEPORT, LA",2019-08-18,24
"Suddenlink","SHREVEPORT, LA",2019-08-25,14
"Suddenlink","SHREVEPORT, LA",2019-09-01,15
"Suddenlink","SHREVEPORT, LA",2019-09-08,16
"Suddenlink","SHREVEPORT, LA",2019-09-15,11
"Suddenlink","SHREVEPORT, LA",2019-09-22,14
"Suddenlink","SHREVEPORT, LA",2019-09-29,14
"Suddenlink","SHREVEPORT, LA",2019-10-06,11
"Suddenlink","SHREVEPORT, LA",2019-10-13,11
"Suddenlink","SHREVEPORT, LA",2019-10-20,11
"Suddenlink","SHREVEPORT, LA",2019-10-27,17
"Suddenlink","SHREVEPORT, LA",2019-11-03,18
"Suddenlink","SHREVEPORT, LA",2019-11-10,3
"Suddenlink","SHREVEPORT, LA",2019-11-17,13
"Suddenlink","SHREVEPORT, LA",2019-11-24,6
"Suddenlink","SHREVEPORT, LA",2019-12-01,10
"Suddenlink","SHREVEPORT, LA",2019-12-08,15
"Suddenlink","SHREVEPORT, LA",2019-12-15,15
"Suddenlink","SHREVEPORT, LA",2019-12-22,5
"Suddenlink","SHREVEPORT, LA",2019-12-29,8
"Suddenlink","SHREVEPORT, LA",2020-01-05,14
"Suddenlink","SHREVEPORT, LA",2020-01-12,17
"Suddenlink","SHREVEPORT, LA",2020-01-19,13
"Suddenlink","SHREVEPORT, LA",2020-01-26,15
"Suddenlink","SHREVEPORT, LA",2020-02-02,8
"Suddenlink","SHREVEPORT, LA",2020-02-09,7
"Suddenlink","SHREVEPORT, LA",2020-02-16,14
"Suddenlink","SHREVEPORT, LA",2020-02-23,22
"Suddenlink","SHREVEPORT, LA",2020-03-01,16
"Suddenlink","SHREVEPORT, LA",2020-03-08,7
"Suddenlink","SHREVEPORT, LA",2020-03-15,12
"Suddenlink","SHREVEPORT, LA",2020-03-22,6
"Suddenlink","SHREVEPORT, LA",2020-03-29,7
"Suddenlink","SHREVEPORT, LA",2020-04-05,4
"Suddenlink","SHREVEPORT, LA",2020-04-12,13
"Suddenlink","SHREVEPORT, LA",2020-04-19,8
"Suddenlink","SHREVEPORT, LA",2020-04-26,11
"Suddenlink","SHREVEPORT, LA",2020-05-03,12
"Suddenlink","SHREVEPORT, LA",2020-05-10,7
"Suddenlink","SHREVEPORT, LA",2020-05-17,10
"Suddenlink","SHREVEPORT, LA",2020-05-24,12
"Suddenlink","SHREVEPORT, LA",2020-05-31,13
"Suddenlink","SHREVEPORT, LA",2020-06-07,19
"Suddenlink","SHREVEPORT, LA",2020-06-14,13
"Suddenlink","SHREVEPORT, LA",2020-06-21,19
"Suddenlink","SHREVEPORT, LA",2020-06-28,8
"Suddenlink","SHREVEPORT, LA",2020-07-05,11
"Suddenlink","SHREVEPORT, LA",2020-07-12,11
"Suddenlink","SHREVEPORT, LA",2020-07-19,14
"Suddenlink","SHREVEPORT, LA",2020-07-26,14
"Suddenlink","SHREVEPORT, LA",2020-08-02,6
"Suddenlink","SHREVEPORT, LA",2020-08-09,15
"Suddenlink","SHREVEPORT, LA",2020-08-16,12
"Suddenlink","SHREVEPORT, LA",2020-08-23,12
"Suddenlink","SHREVEPORT, LA",2020-08-30,10
"Suddenlink","SHREVEPORT, LA",2020-09-06,9
"Suddenlink","SHREVEPORT, LA",2020-09-13,14
"Suddenlink","SHREVEPORT, LA",2020-09-20,8
"Suddenlink","SHREVEPORT, LA",2020-09-27,13
"Suddenlink","SHREVEPORT, LA",2020-10-04,11
"Suddenlink","SHREVEPORT, LA",2020-10-11,14
"Suddenlink","SHREVEPORT, LA",2020-10-18,21
"Suddenlink","SHREVEPORT, LA",2020-10-25,16
"Suddenlink","SHREVEPORT, LA",2020-11-01,20
"Suddenlink","SHREVEPORT, LA",2020-11-08,7
"Suddenlink","SHREVEPORT, LA",2020-11-15,15
"Suddenlink","SHREVEPORT, LA",2020-11-22,4
"Suddenlink","SHREVEPORT, LA",2020-11-29,10
"Suddenlink","SHREVEPORT, LA",2020-12-06,11
"Suddenlink","SHREVEPORT, LA",2020-12-13,8
"Suddenlink","SHREVEPORT, LA",2020-12-20,11
"Suddenlink","SHREVEPORT, LA",2020-12-27,10
"Suddenlink","SHREVEPORT, LA",2021-01-03,6
"Suddenlink","SHREVEPORT, LA",2021-01-10,12
"Suddenlink","SHREVEPORT, LA",2021-01-17,6
"Suddenlink","SHREVEPORT, LA",2021-01-24,12
"Suddenlink","SHREVEPORT, LA",2021-01-31,10
"Suddenlink","SHREVEPORT, LA",2021-02-07,11
"Suddenlink","SHREVEPORT, LA",2021-02-14,0
"Suddenlink","SHREVEPORT, LA",2021-02-21,16
"Suddenlink","SHREVEPORT, LA",2021-02-28,13
"Suddenlink","SHREVEPORT, LA",2021-03-07,14
"Suddenlink","SHREVEPORT, LA",2021-03-14,15
"Suddenlink","SHREVEPORT, LA",2021-03-21,13
"Suddenlink","SHREVEPORT, LA",2021-03-28,17
"Suddenlink","SHREVEPORT, LA",2021-04-04,12
"Suddenlink","SHREVEPORT, LA",2021-04-11,11
"Suddenlink","SHREVEPORT, LA",2021-04-18,6
"Suddenlink","SHREVEPORT, LA",2021-04-25,20
"Suddenlink","SHREVEPORT, LA",2021-05-02,11
"Suddenlink","SHREVEPORT, LA",2021-05-09,10
"Suddenlink","SHREVEPORT, LA",2021-05-16,13
"Suddenlink","SHREVEPORT, LA",2021-05-23,16
"Suddenlink","SHREVEPORT, LA",2021-05-30,14
"Suddenlink","SHREVEPORT, LA",2021-06-06,14
"Suddenlink","SHREVEPORT, LA",2021-06-13,14
"Suddenlink","SHREVEPORT, LA",2021-06-20,15
"Suddenlink","SHREVEPORT, LA",2021-06-27,11
"Suddenlink","SHREVEPORT, LA",2021-07-04,12
"Suddenlink","SHREVEPORT, LA",2021-07-11,9
"Suddenlink","SHREVEPORT, LA",2021-07-18,12
"Suddenlink","SHREVEPORT, LA",2021-07-25,14
"Suddenlink","SHREVEPORT, LA",2021-08-01,22
"Suddenlink","SHREVEPORT, LA",2021-08-08,11
"Suddenlink","SHREVEPORT, LA",2021-08-15,20
"Suddenlink","SHREVEPORT, LA",2021-08-22,9
"Suddenlink","SHREVEPORT, LA",2021-08-29,13
"Suddenlink","SHREVEPORT, LA",2021-09-05,9
"Suddenlink","SHREVEPORT, LA",2021-09-12,16
"Suddenlink","SHREVEPORT, LA",2021-09-19,16
"Suddenlink","SPRINGFIELD, MO",2016-01-03,14
"Suddenlink","SPRINGFIELD, MO",2016-01-10,17
"Suddenlink","SPRINGFIELD, MO",2016-01-17,17
"Suddenlink","SPRINGFIELD, MO",2016-01-24,17
"Suddenlink","SPRINGFIELD, MO",2016-01-31,16
"Suddenlink","SPRINGFIELD, MO",2016-02-07,28
"Suddenlink","SPRINGFIELD, MO",2016-02-14,60
"Suddenlink","SPRINGFIELD, MO",2016-02-21,32
"Suddenlink","SPRINGFIELD, MO",2016-02-28,21
"Suddenlink","SPRINGFIELD, MO",2016-03-06,29
"Suddenlink","SPRINGFIELD, MO",2016-03-13,13
"Suddenlink","SPRINGFIELD, MO",2016-03-20,27
"Suddenlink","SPRINGFIELD, MO",2016-03-27,18
"Suddenlink","SPRINGFIELD, MO",2016-04-03,18
"Suddenlink","SPRINGFIELD, MO",2016-04-10,38
"Suddenlink","SPRINGFIELD, MO",2016-04-17,16
"Suddenlink","SPRINGFIELD, MO",2016-04-24,32
"Suddenlink","SPRINGFIELD, MO",2016-05-01,21
"Suddenlink","SPRINGFIELD, MO",2016-05-08,18
"Suddenlink","SPRINGFIELD, MO",2016-05-15,15
"Suddenlink","SPRINGFIELD, MO",2016-05-22,40
"Suddenlink","SPRINGFIELD, MO",2016-05-29,23
"Suddenlink","SPRINGFIELD, MO",2016-06-05,26
"Suddenlink","SPRINGFIELD, MO",2016-06-12,20
"Suddenlink","SPRINGFIELD, MO",2016-06-19,24
"Suddenlink","SPRINGFIELD, MO",2016-06-26,34
"Suddenlink","SPRINGFIELD, MO",2016-07-03,12
"Suddenlink","SPRINGFIELD, MO",2016-07-10,21
"Suddenlink","SPRINGFIELD, MO",2016-07-17,22
"Suddenlink","SPRINGFIELD, MO",2016-07-24,22
"Suddenlink","SPRINGFIELD, MO",2016-07-31,33
"Suddenlink","SPRINGFIELD, MO",2016-08-07,18
"Suddenlink","SPRINGFIELD, MO",2016-08-14,12
"Suddenlink","SPRINGFIELD, MO",2016-08-21,11
"Suddenlink","SPRINGFIELD, MO",2016-08-28,23
"Suddenlink","SPRINGFIELD, MO",2016-09-04,14
"Suddenlink","SPRINGFIELD, MO",2016-09-11,11
"Suddenlink","SPRINGFIELD, MO",2016-09-18,21
"Suddenlink","SPRINGFIELD, MO",2016-09-25,24
"Suddenlink","SPRINGFIELD, MO",2016-10-02,26
"Suddenlink","SPRINGFIELD, MO",2016-10-09,16
"Suddenlink","SPRINGFIELD, MO",2016-10-16,16
"Suddenlink","SPRINGFIELD, MO",2016-10-23,13
"Suddenlink","SPRINGFIELD, MO",2016-10-30,7
"Suddenlink","SPRINGFIELD, MO",2016-11-06,12
"Suddenlink","SPRINGFIELD, MO",2016-11-13,21
"Suddenlink","SPRINGFIELD, MO",2016-11-20,26
"Suddenlink","SPRINGFIELD, MO",2016-11-27,33
"Suddenlink","SPRINGFIELD, MO",2016-12-04,13
"Suddenlink","SPRINGFIELD, MO",2016-12-11,10
"Suddenlink","SPRINGFIELD, MO",2016-12-18,12
